user_id,recipe_id,rating,timestamp,,,,,,,,,,,,,,,,,,,,,,
304,o9yT4nry,0.8,07/02/2024 02:42,,,,,,,,,,,,,,,,,,,,,,
161,fLc9j3UC,0.9,12/03/2024 15:14,,,,,,,,,,,,,,,,,,,,,,
453,Z4apxlgF,2.1,12/23/2024 08:45:13,,,,,,,,,,,,,,,,,,,,,,
518,BK8FE1Km,2.3,07/18/2024 14:24:44,,,,,,,,,,,,,,,,,,,,,,
922,dx5D36N5,2.5,06/05/2024 04:26,,,,,,,,,,,,,,,,,,,,,,
349,KYQWOuPt,4.9,10/08/2024 14:10,,,,,,,,,,,,,,,,,,,,,,
724,kOqYMICU,3.3,11/28/2024 04:51:30,,,,,,,,,,,,,,,,,,,,,,
597,B5P3qRxl,4.2,12/17/2024 23:54:01,,,,,,,,,,,,,,,,,,,,,,
294,mo98yE6E,0.2,06/17/2024 23:20:59,,,,,,,,,,,,,,,,,,,,,,
689,mqvqevQR,0.1,08/09/2024 07:28,,,,,,,,,,,,,,,,,,,,,,
736,fLc9j3UC,4.3,07/07/2024 16:11,,,,,,,,,,,,,,,,,,,,,,
142,B5P3qRxl,1.6,11/20/2024 08:21:13,,,,,,,,,,,,,,,,,,,,,,
956,wvaT0151,3.9,11/05/2024 12:25,,,,,,,,,,,,,,,,,,,,,,
674,ovRB4Nse,1.6,10/18/2024 22:50:29,,,,,,,,,,,,,,,,,,,,,,
345,mo98yE6E,3.3,05/17/2024 20:34:06,,,,,,,,,,,,,,,,,,,,,,
189,FH7XdwLL,2.6,10/22/2024 01:42:31,,,,,,,,,,,,,,,,,,,,,,
531,ovRB4Nse,1.5,05/26/2024 08:55:50,,,,,,,,,,,,,,,,,,,,,,
961,dwnuUwhF,0.5,11/14/2024 15:02:46,,,,,,,,,,,,,,,,,,,,,,
693,HGiR60oc,1.2,06/30/2024 15:03:49,,,,,,,,,,,,,,,,,,,,,,
335,PNqRcyJz,1.1,11/05/2024 15:19,,,,,,,,,,,,,,,,,,,,,,
801,EivC7a4c,2.5,10/12/2024 11:01,,,,,,,,,,,,,,,,,,,,,,
592,lWScuRqI,2.4,10/03/2024 00:28,,,,,,,,,,,,,,,,,,,,,,
520,dx5D36N5,0.9,10/04/2024 09:03,,,,,,,,,,,,,,,,,,,,,,
657,04oFvmya,0.3,09/04/2024 16:39,,,,,,,,,,,,,,,,,,,,,,
176,6cGBdrNa,4,11/23/2024 19:20:00,,,,,,,,,,,,,,,,,,,,,,
568,ovRB4Nse,2,10/14/2024 17:15:05,,,,,,,,,,,,,,,,,,,,,,
178,FH7XdwLL,3.7,09/17/2024 17:34:59,,,,,,,,,,,,,,,,,,,,,,
482,NkG9FjA9,2.6,10/09/2024 07:13,,,,,,,,,,,,,,,,,,,,,,
109,oLRAgq5A,3,05/12/2024 22:36,,,,,,,,,,,,,,,,,,,,,,
931,9vCM5fVN,1.2,05/20/2024 12:33:07,,,,,,,,,,,,,,,,,,,,,,
972,0EzVhTsa,3.1,12/14/2024 05:39:52,,,,,,,,,,,,,,,,,,,,,,
814,8DDTMrWM,2.6,08/24/2024 14:55:18,,,,,,,,,,,,,,,,,,,,,,
231,E5CX11Dq,1.7,12/09/2024 15:41,,,,,,,,,,,,,,,,,,,,,,
667,Z4apxlgF,0.3,09/08/2024 09:19,,,,,,,,,,,,,,,,,,,,,,
636,B5P3qRxl,0.7,08/13/2024 09:37:30,,,,,,,,,,,,,,,,,,,,,,
748,U24AVPWB,2,06/21/2024 06:10:21,,,,,,,,,,,,,,,,,,,,,,
628,DLw8ulZ0,1.7,10/21/2024 11:47:09,,,,,,,,,,,,,,,,,,,,,,
652,oLRAgq5A,1.5,05/19/2024 07:10:34,,,,,,,,,,,,,,,,,,,,,,
751,8Gku9ySR,2.3,07/21/2024 03:37:59,,,,,,,,,,,,,,,,,,,,,,
717,YjOtPCEF,1.4,08/20/2024 20:13:07,,,,,,,,,,,,,,,,,,,,,,
393,4ymP2vDF,3.6,06/24/2024 04:49:35,,,,,,,,,,,,,,,,,,,,,,
55,nxkYj09Q,4.6,09/30/2024 23:17:24,,,,,,,,,,,,,,,,,,,,,,
484,E5CX11Dq,0.2,08/25/2024 11:53:13,,,,,,,,,,,,,,,,,,,,,,
155,nxkYj09Q,4.2,10/16/2024 13:47:47,,,,,,,,,,,,,,,,,,,,,,
901,m27HdV6p,1.7,07/29/2024 18:10:32,,,,,,,,,,,,,,,,,,,,,,
239,oLRAgq5A,0.5,10/22/2024 04:38:58,,,,,,,,,,,,,,,,,,,,,,
363,o9yT4nry,4.4,11/12/2024 12:33,,,,,,,,,,,,,,,,,,,,,,
693,DLw8ulZ0,4.5,05/16/2024 18:49:29,,,,,,,,,,,,,,,,,,,,,,
762,FcXoSIWK,2.5,11/08/2024 20:40,,,,,,,,,,,,,,,,,,,,,,
948,xCIWceC8,4.3,11/19/2024 01:17:26,,,,,,,,,,,,,,,,,,,,,,
727,o9yT4nry,2.3,05/11/2024 15:41,,,,,,,,,,,,,,,,,,,,,,
646,9uhJRpll,3.6,06/21/2024 07:22:32,,,,,,,,,,,,,,,,,,,,,,
812,U24AVPWB,4.9,07/28/2024 11:11:20,,,,,,,,,,,,,,,,,,,,,,
444,6cGBdrNa,0.3,07/21/2024 08:19:18,,,,,,,,,,,,,,,,,,,,,,
855,4ymP2vDF,3.2,10/26/2024 23:47:57,,,,,,,,,,,,,,,,,,,,,,
522,MTqbmk8e,1.8,11/23/2024 20:24:29,,,,,,,,,,,,,,,,,,,,,,
456,04oFvmya,2.2,05/20/2024 21:03:24,,,,,,,,,,,,,,,,,,,,,,
225,YjOtPCEF,3.1,08/23/2024 16:24:25,,,,,,,,,,,,,,,,,,,,,,
875,nxkYj09Q,2.4,09/04/2024 07:35,,,,,,,,,,,,,,,,,,,,,,
817,dx5D36N5,2.5,06/23/2024 23:35:28,,,,,,,,,,,,,,,,,,,,,,
641,cZK9agVW,4.4,09/10/2024 09:09,,,,,,,,,,,,,,,,,,,,,,
132,m27HdV6p,1.9,09/06/2024 10:13,,,,,,,,,,,,,,,,,,,,,,
425,6cGBdrNa,2.9,07/15/2024 12:50:00,,,,,,,,,,,,,,,,,,,,,,
234,9vCM5fVN,1.7,06/14/2024 07:38:51,,,,,,,,,,,,,,,,,,,,,,
713,YOjncZCI,4.8,11/21/2024 07:28:07,,,,,,,,,,,,,,,,,,,,,,
257,xCIWceC8,1.5,12/10/2024 12:46,,,,,,,,,,,,,,,,,,,,,,
735,HGiR60oc,2.7,06/16/2024 03:55:18,,,,,,,,,,,,,,,,,,,,,,
796,aHOw7qTH,2.8,07/22/2024 08:20:58,,,,,,,,,,,,,,,,,,,,,,
379,FUWywp2n,4.4,12/25/2024 00:39:53,,,,,,,,,,,,,,,,,,,,,,
183,MTqbmk8e,3.9,12/25/2024 02:46:59,,,,,,,,,,,,,,,,,,,,,,
117,fLc9j3UC,2.1,10/15/2024 11:34:46,,,,,,,,,,,,,,,,,,,,,,
876,6cGBdrNa,0,09/24/2024 22:55:54,,,,,,,,,,,,,,,,,,,,,,
944,G4UECIUK,5,06/17/2024 19:12:08,,,,,,,,,,,,,,,,,,,,,,
396,WBUDCzp4,4.2,12/19/2024 14:02:36,,,,,,,,,,,,,,,,,,,,,,
443,xIK5ulv1,0,07/05/2024 15:18,,,,,,,,,,,,,,,,,,,,,,
209,oLRAgq5A,4.2,08/05/2024 21:47,,,,,,,,,,,,,,,,,,,,,,
897,o9yT4nry,3.2,06/04/2024 19:54,,,,,,,,,,,,,,,,,,,,,,
315,wvaT0151,0.7,10/28/2024 10:58:08,,,,,,,,,,,,,,,,,,,,,,
704,9uhJRpll,0.5,05/27/2024 08:11:42,,,,,,,,,,,,,,,,,,,,,,
332,3SugIfuh,2.6,05/29/2024 17:27:20,,,,,,,,,,,,,,,,,,,,,,
655,4ymP2vDF,2.8,08/19/2024 08:48:21,,,,,,,,,,,,,,,,,,,,,,
526,oLRAgq5A,1.6,08/02/2024 16:28,,,,,,,,,,,,,,,,,,,,,,
949,YOjncZCI,1.8,09/04/2024 09:13,,,,,,,,,,,,,,,,,,,,,,
341,xCIWceC8,0.4,12/11/2024 10:06,,,,,,,,,,,,,,,,,,,,,,
135,3wKQFiO2,4.4,10/13/2024 15:29:05,,,,,,,,,,,,,,,,,,,,,,
884,YjOtPCEF,1.1,12/30/2024 03:50:57,,,,,,,,,,,,,,,,,,,,,,
468,B5P3qRxl,0.7,06/12/2024 04:05,,,,,,,,,,,,,,,,,,,,,,
776,E5CX11Dq,2.1,05/14/2024 02:57:54,,,,,,,,,,,,,,,,,,,,,,
197,G4UECIUK,4.1,10/20/2024 23:43:13,,,,,,,,,,,,,,,,,,,,,,
552,3SugIfuh,4.4,07/25/2024 05:25:26,,,,,,,,,,,,,,,,,,,,,,
905,EivC7a4c,3.1,11/01/2024 16:08,,,,,,,,,,,,,,,,,,,,,,
610,o9yT4nry,0.1,11/27/2024 08:24:09,,,,,,,,,,,,,,,,,,,,,,
974,WBUDCzp4,2,10/29/2024 07:02:00,,,,,,,,,,,,,,,,,,,,,,
694,MTqbmk8e,2.5,06/13/2024 18:27:35,,,,,,,,,,,,,,,,,,,,,,
16,FUWywp2n,4.9,09/01/2024 10:25,,,,,,,,,,,,,,,,,,,,,,
703,WBUDCzp4,2.3,12/22/2024 18:41:31,,,,,,,,,,,,,,,,,,,,,,
172,YjOtPCEF,4.7,05/31/2024 05:09:15,,,,,,,,,,,,,,,,,,,,,,
305,U24AVPWB,4.8,08/24/2024 11:45:58,,,,,,,,,,,,,,,,,,,,,,
554,0EzVhTsa,1.2,05/06/2024 13:58,,,,,,,,,,,,,,,,,,,,,,
232,kOqYMICU,0.5,10/01/2024 00:34,,,,,,,,,,,,,,,,,,,,,,
326,hZEXpOSP,1.4,08/15/2024 22:18:44,,,,,,,,,,,,,,,,,,,,,,
137,3SugIfuh,0.8,07/27/2024 14:20:35,,,,,,,,,,,,,,,,,,,,,,
314,6HPmarFL,4.3,05/23/2024 09:37:38,,,,,,,,,,,,,,,,,,,,,,
413,BQ8ftBVi,4,11/06/2024 12:30,,,,,,,,,,,,,,,,,,,,,,
595,hZEXpOSP,2.3,05/26/2024 05:39:31,,,,,,,,,,,,,,,,,,,,,,
191,fLc9j3UC,3.4,11/02/2024 13:03,,,,,,,,,,,,,,,,,,,,,,
230,Z4apxlgF,2.9,09/30/2024 13:24:26,,,,,,,,,,,,,,,,,,,,,,
682,dwnuUwhF,0.6,09/27/2024 06:19:37,,,,,,,,,,,,,,,,,,,,,,
650,G4UECIUK,2.6,10/13/2024 11:16:13,,,,,,,,,,,,,,,,,,,,,,
965,ovRB4Nse,1.6,05/29/2024 13:27:30,,,,,,,,,,,,,,,,,,,,,,
209,nxkYj09Q,1.7,05/22/2024 21:10:20,,,,,,,,,,,,,,,,,,,,,,
688,MTqbmk8e,4.4,05/11/2024 04:05,,,,,,,,,,,,,,,,,,,,,,
832,04oFvmya,1.9,05/01/2024 23:49,,,,,,,,,,,,,,,,,,,,,,
199,xIK5ulv1,0.1,07/31/2024 10:15:24,,,,,,,,,,,,,,,,,,,,,,
67,BQ8ftBVi,2.1,07/24/2024 08:57:32,,,,,,,,,,,,,,,,,,,,,,
44,9uhJRpll,1.9,12/27/2024 11:46:26,,,,,,,,,,,,,,,,,,,,,,
750,oLRAgq5A,1.9,10/09/2024 22:07,,,,,,,,,,,,,,,,,,,,,,
893,KYQWOuPt,2.4,05/12/2024 17:15,,,,,,,,,,,,,,,,,,,,,,
20,8DDTMrWM,1.7,06/28/2024 00:31:01,,,,,,,,,,,,,,,,,,,,,,
79,l2jY6XyZ,2.2,06/02/2024 10:49,,,,,,,,,,,,,,,,,,,,,,
589,mqvqevQR,0.3,07/18/2024 07:44:45,,,,,,,,,,,,,,,,,,,,,,
853,DGE7DOdC,4.7,08/30/2024 08:20:38,,,,,,,,,,,,,,,,,,,,,,
685,04oFvmya,4.6,05/13/2024 18:29:38,,,,,,,,,,,,,,,,,,,,,,
823,FcXoSIWK,2.4,10/16/2024 14:23:10,,,,,,,,,,,,,,,,,,,,,,
321,jAwUaSm0,2.8,11/12/2024 05:49,,,,,,,,,,,,,,,,,,,,,,
51,8Gku9ySR,2.3,07/12/2024 20:38,,,,,,,,,,,,,,,,,,,,,,
153,8Gku9ySR,1.6,07/05/2024 03:32,,,,,,,,,,,,,,,,,,,,,,
988,0EzVhTsa,1.4,08/16/2024 19:51:54,,,,,,,,,,,,,,,,,,,,,,
273,kOqYMICU,3.3,08/11/2024 07:54,,,,,,,,,,,,,,,,,,,,,,
152,BwPNGSrB,3.5,09/27/2024 14:30:48,,,,,,,,,,,,,,,,,,,,,,
928,U24AVPWB,2.8,12/02/2024 08:25,,,,,,,,,,,,,,,,,,,,,,
712,U24AVPWB,3.1,07/05/2024 09:45,,,,,,,,,,,,,,,,,,,,,,
160,fMTh70Hi,2,09/13/2024 09:22:45,,,,,,,,,,,,,,,,,,,,,,
869,U8bmzQrx,4.1,05/16/2024 11:53:46,,,,,,,,,,,,,,,,,,,,,,
619,6HPmarFL,2.8,10/06/2024 11:41,,,,,,,,,,,,,,,,,,,,,,
138,0EzVhTsa,2.7,10/21/2024 18:06:28,,,,,,,,,,,,,,,,,,,,,,
727,cvu1apHp,4.4,05/31/2024 05:54:10,,,,,,,,,,,,,,,,,,,,,,
600,MTqbmk8e,0.7,08/18/2024 22:05:27,,,,,,,,,,,,,,,,,,,,,,
669,mo98yE6E,3.5,10/24/2024 22:47:29,,,,,,,,,,,,,,,,,,,,,,
958,U24AVPWB,1.7,12/28/2024 13:02:05,,,,,,,,,,,,,,,,,,,,,,
714,HGiR60oc,4.9,07/04/2024 06:11,,,,,,,,,,,,,,,,,,,,,,
771,WBUDCzp4,4.4,11/26/2024 06:57:34,,,,,,,,,,,,,,,,,,,,,,
589,m27HdV6p,2.1,09/18/2024 17:23:20,,,,,,,,,,,,,,,,,,,,,,
456,DGE7DOdC,0.9,11/19/2024 08:36:44,,,,,,,,,,,,,,,,,,,,,,
563,04oFvmya,4.9,12/12/2024 21:11,,,,,,,,,,,,,,,,,,,,,,
793,FUWywp2n,2.6,09/12/2024 03:40,,,,,,,,,,,,,,,,,,,,,,
87,FcXoSIWK,4.8,12/23/2024 04:31:20,,,,,,,,,,,,,,,,,,,,,,
292,Z4apxlgF,2.8,05/28/2024 16:43:57,,,,,,,,,,,,,,,,,,,,,,
163,U24AVPWB,3,10/11/2024 11:22,,,,,,,,,,,,,,,,,,,,,,
634,8DDTMrWM,4.4,05/26/2024 11:55:45,,,,,,,,,,,,,,,,,,,,,,
113,FUWywp2n,3.3,11/24/2024 14:05:23,,,,,,,,,,,,,,,,,,,,,,
880,MTqbmk8e,5,09/18/2024 06:39:51,,,,,,,,,,,,,,,,,,,,,,
156,PNqRcyJz,1.2,12/16/2024 05:14:27,,,,,,,,,,,,,,,,,,,,,,
977,hZEXpOSP,4,05/09/2024 22:28,,,,,,,,,,,,,,,,,,,,,,
215,MTqbmk8e,0.3,11/12/2024 21:19,,,,,,,,,,,,,,,,,,,,,,
857,G4UECIUK,2.2,12/27/2024 16:15:47,,,,,,,,,,,,,,,,,,,,,,
302,mqvqevQR,2.2,07/12/2024 02:32,,,,,,,,,,,,,,,,,,,,,,
560,HGiR60oc,2.5,07/21/2024 11:14:43,,,,,,,,,,,,,,,,,,,,,,
435,DLw8ulZ0,0,09/04/2024 04:53,,,,,,,,,,,,,,,,,,,,,,
797,FcXoSIWK,2,07/29/2024 12:47:12,,,,,,,,,,,,,,,,,,,,,,
51,DLw8ulZ0,1.2,07/20/2024 22:56:35,,,,,,,,,,,,,,,,,,,,,,
430,4ymP2vDF,1.4,12/10/2024 13:03,,,,,,,,,,,,,,,,,,,,,,
793,cZK9agVW,0.4,08/21/2024 18:21:01,,,,,,,,,,,,,,,,,,,,,,
522,U8bmzQrx,2.6,06/30/2024 16:57:33,,,,,,,,,,,,,,,,,,,,,,
919,PNqRcyJz,0.3,11/12/2024 11:01,,,,,,,,,,,,,,,,,,,,,,
180,m27HdV6p,4.8,09/20/2024 17:19:14,,,,,,,,,,,,,,,,,,,,,,
982,BK8FE1Km,3.5,07/08/2024 07:49,,,,,,,,,,,,,,,,,,,,,,
115,6HPmarFL,2.6,07/13/2024 19:49:21,,,,,,,,,,,,,,,,,,,,,,
212,0EzVhTsa,0.8,08/01/2024 14:59,,,,,,,,,,,,,,,,,,,,,,
663,6cGBdrNa,0.5,06/21/2024 08:09:08,,,,,,,,,,,,,,,,,,,,,,
804,MTqbmk8e,0.8,09/19/2024 09:14:48,,,,,,,,,,,,,,,,,,,,,,
857,cvu1apHp,3.5,06/01/2024 13:53,,,,,,,,,,,,,,,,,,,,,,
661,Z4apxlgF,3.3,09/19/2024 23:35:11,,,,,,,,,,,,,,,,,,,,,,
796,cZK9agVW,0.2,06/03/2024 04:08,,,,,,,,,,,,,,,,,,,,,,
472,FUWywp2n,2.9,07/16/2024 12:19:33,,,,,,,,,,,,,,,,,,,,,,
216,o9yT4nry,4.4,11/30/2024 04:28:20,,,,,,,,,,,,,,,,,,,,,,
639,EivC7a4c,0.3,08/30/2024 19:29:03,,,,,,,,,,,,,,,,,,,,,,
799,EivC7a4c,0.3,06/25/2024 17:17:12,,,,,,,,,,,,,,,,,,,,,,
467,mqvqevQR,0.4,09/26/2024 19:57:23,,,,,,,,,,,,,,,,,,,,,,
168,YOjncZCI,0.3,09/20/2024 03:14:32,,,,,,,,,,,,,,,,,,,,,,
419,cvu1apHp,2.4,07/27/2024 01:50:35,,,,,,,,,,,,,,,,,,,,,,
910,DGE7DOdC,4.5,11/09/2024 17:38,,,,,,,,,,,,,,,,,,,,,,
352,aHOw7qTH,2.5,07/05/2024 07:19,,,,,,,,,,,,,,,,,,,,,,
129,cvu1apHp,0.8,11/05/2024 07:02,,,,,,,,,,,,,,,,,,,,,,
51,04oFvmya,2.1,08/20/2024 03:11:57,,,,,,,,,,,,,,,,,,,,,,
740,9vCM5fVN,4.2,12/10/2024 18:50,,,,,,,,,,,,,,,,,,,,,,
937,oLRAgq5A,4.4,06/05/2024 01:31,,,,,,,,,,,,,,,,,,,,,,
722,G4UECIUK,3.3,10/22/2024 02:39:28,,,,,,,,,,,,,,,,,,,,,,
318,HGiR60oc,2.8,07/11/2024 11:29,,,,,,,,,,,,,,,,,,,,,,
757,cZK9agVW,2.8,08/02/2024 14:56,,,,,,,,,,,,,,,,,,,,,,
508,9uhJRpll,2.4,05/03/2024 06:01,,,,,,,,,,,,,,,,,,,,,,
277,g9GNouOt,3.1,05/06/2024 10:04,,,,,,,,,,,,,,,,,,,,,,
202,0EzVhTsa,3.4,12/14/2024 08:07:59,,,,,,,,,,,,,,,,,,,,,,
467,fMTh70Hi,1.6,12/17/2024 00:34:31,,,,,,,,,,,,,,,,,,,,,,
170,dx5D36N5,1.5,08/27/2024 02:29:31,,,,,,,,,,,,,,,,,,,,,,
437,FH7XdwLL,0.7,12/05/2024 11:02,,,,,,,,,,,,,,,,,,,,,,
419,hdj0zyeI,0.6,06/11/2024 15:55,,,,,,,,,,,,,,,,,,,,,,
347,9uhJRpll,0.5,11/19/2024 11:23:52,,,,,,,,,,,,,,,,,,,,,,
635,BQ8ftBVi,0.3,05/01/2024 07:38,,,,,,,,,,,,,,,,,,,,,,
750,lWScuRqI,1.5,06/30/2024 22:29:15,,,,,,,,,,,,,,,,,,,,,,
650,8Gku9ySR,2.8,06/12/2024 02:44,,,,,,,,,,,,,,,,,,,,,,
849,mqvqevQR,2.1,10/09/2024 09:21,,,,,,,,,,,,,,,,,,,,,,
327,o9yT4nry,3.6,06/18/2024 21:20:14,,,,,,,,,,,,,,,,,,,,,,
277,oLRAgq5A,2.1,11/15/2024 18:47:43,,,,,,,,,,,,,,,,,,,,,,
528,NkG9FjA9,1.7,07/09/2024 09:41,,,,,,,,,,,,,,,,,,,,,,
25,3wKQFiO2,4.6,05/03/2024 14:25,,,,,,,,,,,,,,,,,,,,,,
348,U24AVPWB,2.7,05/14/2024 16:42:26,,,,,,,,,,,,,,,,,,,,,,
406,YjOtPCEF,4.5,11/09/2024 18:56,,,,,,,,,,,,,,,,,,,,,,
183,3wKQFiO2,0.4,06/01/2024 06:58,,,,,,,,,,,,,,,,,,,,,,
301,3wKQFiO2,3.4,09/01/2024 11:47,,,,,,,,,,,,,,,,,,,,,,
243,mo98yE6E,2.6,12/07/2024 18:07,,,,,,,,,,,,,,,,,,,,,,
656,KYQWOuPt,1.8,12/18/2024 15:47:46,,,,,,,,,,,,,,,,,,,,,,
159,nxkYj09Q,3.8,05/14/2024 22:34:36,,,,,,,,,,,,,,,,,,,,,,
134,Z4apxlgF,2.3,06/07/2024 02:06,,,,,,,,,,,,,,,,,,,,,,
845,8Gku9ySR,3.6,05/24/2024 04:56:34,,,,,,,,,,,,,,,,,,,,,,
98,Z4apxlgF,3.6,07/07/2024 14:40,,,,,,,,,,,,,,,,,,,,,,
493,FH7XdwLL,2.4,06/08/2024 11:08,,,,,,,,,,,,,,,,,,,,,,
848,fLc9j3UC,2.2,07/25/2024 16:18:37,,,,,,,,,,,,,,,,,,,,,,
388,hZEXpOSP,4.6,10/20/2024 19:51:23,,,,,,,,,,,,,,,,,,,,,,
603,aHOw7qTH,4.7,07/02/2024 13:43,,,,,,,,,,,,,,,,,,,,,,
858,YjOtPCEF,4.1,08/16/2024 09:44:00,,,,,,,,,,,,,,,,,,,,,,
46,BQ8ftBVi,0.5,07/28/2024 22:38:26,,,,,,,,,,,,,,,,,,,,,,
65,fMTh70Hi,3,12/30/2024 14:59:37,,,,,,,,,,,,,,,,,,,,,,
81,dwnuUwhF,1,06/13/2024 20:08:09,,,,,,,,,,,,,,,,,,,,,,
54,PNqRcyJz,4.7,08/31/2024 12:47:12,,,,,,,,,,,,,,,,,,,,,,
643,cvu1apHp,3.7,09/19/2024 03:18:30,,,,,,,,,,,,,,,,,,,,,,
578,xIK5ulv1,5,12/13/2024 04:46:07,,,,,,,,,,,,,,,,,,,,,,
132,8DDTMrWM,4.9,06/17/2024 05:06:59,,,,,,,,,,,,,,,,,,,,,,
792,hdj0zyeI,4,10/31/2024 21:00:40,,,,,,,,,,,,,,,,,,,,,,
192,dwnuUwhF,2.8,06/22/2024 19:18:20,,,,,,,,,,,,,,,,,,,,,,
592,MTqbmk8e,0.3,07/23/2024 21:40:34,,,,,,,,,,,,,,,,,,,,,,
893,kOqYMICU,4.4,12/25/2024 22:41:03,,,,,,,,,,,,,,,,,,,,,,
283,MTqbmk8e,3.3,11/04/2024 15:43,,,,,,,,,,,,,,,,,,,,,,
424,FUWywp2n,1.1,07/20/2024 21:11:15,,,,,,,,,,,,,,,,,,,,,,
550,PNqRcyJz,2.4,08/15/2024 04:55:38,,,,,,,,,,,,,,,,,,,,,,
105,g9GNouOt,3.3,12/29/2024 09:37:35,,,,,,,,,,,,,,,,,,,,,,
968,dwnuUwhF,0.8,06/19/2024 06:51:05,,,,,,,,,,,,,,,,,,,,,,
727,4ymP2vDF,1.3,11/07/2024 09:26,,,,,,,,,,,,,,,,,,,,,,
593,hZEXpOSP,2.1,06/06/2024 06:55,,,,,,,,,,,,,,,,,,,,,,
340,KYQWOuPt,1.6,05/18/2024 21:15:13,,,,,,,,,,,,,,,,,,,,,,
706,8DDTMrWM,1.3,09/24/2024 02:02:03,,,,,,,,,,,,,,,,,,,,,,
275,9uhJRpll,3.1,06/25/2024 10:04:38,,,,,,,,,,,,,,,,,,,,,,
843,3wKQFiO2,2.5,09/22/2024 22:22:14,,,,,,,,,,,,,,,,,,,,,,
178,cZK9agVW,3.6,12/03/2024 02:07,,,,,,,,,,,,,,,,,,,,,,
346,FUWywp2n,0.7,09/15/2024 21:21:05,,,,,,,,,,,,,,,,,,,,,,
53,FUWywp2n,1.9,05/20/2024 13:12:31,,,,,,,,,,,,,,,,,,,,,,
99,m27HdV6p,3.4,10/09/2024 13:13,,,,,,,,,,,,,,,,,,,,,,
146,04oFvmya,0.2,08/01/2024 07:07,,,,,,,,,,,,,,,,,,,,,,
13,DLw8ulZ0,3.4,10/17/2024 09:29:22,,,,,,,,,,,,,,,,,,,,,,
618,8Gku9ySR,4.1,12/19/2024 16:42:26,,,,,,,,,,,,,,,,,,,,,,
472,Z4apxlgF,1,08/29/2024 23:37:42,,,,,,,,,,,,,,,,,,,,,,
361,BK8FE1Km,0.8,09/09/2024 13:55,,,,,,,,,,,,,,,,,,,,,,
352,9vCM5fVN,1,11/19/2024 23:13:16,,,,,,,,,,,,,,,,,,,,,,
591,8Gku9ySR,0.6,08/21/2024 14:07:09,,,,,,,,,,,,,,,,,,,,,,
115,G4UECIUK,3.1,05/09/2024 09:38,,,,,,,,,,,,,,,,,,,,,,
988,xCIWceC8,1.5,07/12/2024 10:15,,,,,,,,,,,,,,,,,,,,,,
592,m27HdV6p,3,07/05/2024 00:53,,,,,,,,,,,,,,,,,,,,,,
386,hdj0zyeI,1.1,08/16/2024 14:04:43,,,,,,,,,,,,,,,,,,,,,,
674,g9GNouOt,3.1,09/21/2024 05:24:34,,,,,,,,,,,,,,,,,,,,,,
907,NkG9FjA9,3.5,08/27/2024 05:01:05,,,,,,,,,,,,,,,,,,,,,,
539,l2jY6XyZ,2.7,11/11/2024 10:05,,,,,,,,,,,,,,,,,,,,,,
358,hZEXpOSP,0,12/19/2024 02:20:45,,,,,,,,,,,,,,,,,,,,,,
675,NkG9FjA9,4.4,05/24/2024 05:35:49,,,,,,,,,,,,,,,,,,,,,,
873,hdj0zyeI,2.2,12/14/2024 07:06:29,,,,,,,,,,,,,,,,,,,,,,
752,HGiR60oc,3.1,06/21/2024 02:06:13,,,,,,,,,,,,,,,,,,,,,,
391,04oFvmya,0.3,05/21/2024 05:39:08,,,,,,,,,,,,,,,,,,,,,,
837,cZK9agVW,2,06/26/2024 13:42:55,,,,,,,,,,,,,,,,,,,,,,
681,9vCM5fVN,4.9,10/23/2024 10:17:33,,,,,,,,,,,,,,,,,,,,,,
136,ovRB4Nse,0.7,06/08/2024 20:16,,,,,,,,,,,,,,,,,,,,,,
811,fLc9j3UC,2.7,07/22/2024 14:32:25,,,,,,,,,,,,,,,,,,,,,,
4,m27HdV6p,4,11/17/2024 22:11:22,,,,,,,,,,,,,,,,,,,,,,
101,nxkYj09Q,3.6,10/04/2024 17:05,,,,,,,,,,,,,,,,,,,,,,
313,FUWywp2n,3.5,10/03/2024 23:16,,,,,,,,,,,,,,,,,,,,,,
300,l2jY6XyZ,1.9,07/11/2024 08:57,,,,,,,,,,,,,,,,,,,,,,
833,mqvqevQR,4.4,08/03/2024 19:45,,,,,,,,,,,,,,,,,,,,,,
85,Z4apxlgF,1.7,12/01/2024 14:36,,,,,,,,,,,,,,,,,,,,,,
101,YOjncZCI,1.1,11/08/2024 08:07,,,,,,,,,,,,,,,,,,,,,,
324,dx5D36N5,0.7,09/05/2024 16:45,,,,,,,,,,,,,,,,,,,,,,
595,kCUUAGJS,1.1,05/09/2024 05:44,,,,,,,,,,,,,,,,,,,,,,
158,KYQWOuPt,0.5,09/06/2024 03:45,,,,,,,,,,,,,,,,,,,,,,
686,HGiR60oc,2.8,12/07/2024 12:09,,,,,,,,,,,,,,,,,,,,,,
115,cZK9agVW,2.6,05/05/2024 15:11,,,,,,,,,,,,,,,,,,,,,,
236,kCUUAGJS,0.6,07/18/2024 10:34:03,,,,,,,,,,,,,,,,,,,,,,
994,MTqbmk8e,1.1,11/27/2024 21:10:10,,,,,,,,,,,,,,,,,,,,,,
615,WBUDCzp4,1.8,12/11/2024 16:31,,,,,,,,,,,,,,,,,,,,,,
623,xIK5ulv1,0.9,09/24/2024 01:21:00,,,,,,,,,,,,,,,,,,,,,,
